Energy,Flux Value,Flux Error,Is Upper Limit
3.0521224931682534e-07,2.01e-15,2.14e-16,0.0
3.060393827838086e-07,2.0128e-15,2.146e-16,0.0
6.244857675723662e-07,3.52e-15,0.0,0.0
7.361487856151071e-07,3.74e-15,9.35e-16,0.0
1.3151422125033937e-06,4.4202e-15,2.226e-16,0.0
1.5095185772444614e-06,6.75e-15,4.38e-16,0.0
1.5095185772444614e-06,6.7525e-15,4.38e-16,0.0
1.5095185772444614e-06,6.22e-15,2.26e-16,0.0
1.5880962566078716e-06,6.7584e-15,0.0,0.0
1.6873522726458637e-06,6.1608e-15,0.0,0.0
1.6873522726458637e-06,1.8074e-14,9.384e-16,0.0
1.6873522726458637e-06,6.3648e-15,6.936e-16,0.0
1.6873522726458637e-06,6.36e-15,6.94e-16,0.0
1.6873522726458637e-06,6.16e-15,4.93e-16,0.0
1.778336954014023e-06,7.783e-15,3.87e-16,0.0
1.778336954014023e-06,7.78e-15,3.87e-16,0.0
3.1017505011872493e-06,9.075e-15,7.5e-16,0.0
3.1017505011872493e-06,9.07e-15,7.5e-16,0.0
4.00332598019901e-06,1.29e-14,9.68e-16,0.0
4.00332598019901e-06,1.2874e-14,9.68e-16,0.0
5.703085254849622e-06,1.641e-14,8.274e-16,0.0
5.7072209221845385e-06,1.64e-14,8.27e-16,0.0
5.7899342688828654e-06,1.81e-15,0.0,0.0
5.7899342688828654e-06,3.27e-14,0.0,0.0
5.7899342688828654e-06,3.22e-14,0.0,0.0
5.7899342688828654e-06,1.85e-14,6.14e-16,0.0
5.7899342688828654e-06,3.0765e-14,9.2298e-16,0.0
5.7899342688828654e-06,3.08e-14,9.23e-16,0.0
5.7899342688828654e-06,3.2676e-14,0.0,0.0
5.8312909422320285e-06,1.8e-14,1.41e-16,0.0
5.8312909422320285e-06,1.8048e-14,1.41e-16,0.0
6.120787655676172e-06,2.15e-14,1.04e-15,0.0
6.137330325015837e-06,2.1518e-14,1.0388e-15,0.0
6.906564449310275e-06,1.169e-14,2.338e-15,0.0
6.906564449310275e-06,5.7615e-14,2.505e-15,0.0
1.0918161764179118e-05,8.5e-14,0.0,0.0
1.1145623467599516e-05,6.8453e-14,3.5035e-15,0.0
1.1166301804274097e-05,3.56e-14,1.44e-15,0.0
1.1166301804274097e-05,6.85e-14,3.5e-15,0.0
1.1166301804274097e-05,3.159e-14,5.4e-16,0.0
1.1166301804274097e-05,3.537e-14,8.1e-16,0.0
1.8941356393916803e-05,1.53e-13,7.79e-15,0.0
1.8962034730591384e-05,1.5314e-13,7.7945e-15,0.0
1.9851203207598396e-05,1.18e-13,0.0,0.0
1.9975273227645886e-05,1.63e-13,0.0,0.0
