Energy,Flux Value,Flux Error,Is Upper Limit
1.5095185772444614e-06,1.73e-15,1.9e-16,0.0
1.6873522726458637e-06,2.02e-15,2.86e-16,0.0
5.7899342688828654e-06,9.47e-15,5.46e-17,0.0
5.7899342688828654e-06,7.99e-15,3.99e-16,0.0
5.7899342688828654e-06,9.1e-15,4.2e-17,0.0
5.7899342688828654e-06,9.55e-15,4.76e-17,0.0
5.7899342688828654e-06,9.73e-15,1.4e-17,0.0
5.7899342688828654e-06,8.62e-15,2.59e-16,0.0
5.7899342688828654e-06,1.27e-14,0.0,0.0
5.7899342688828654e-06,8.16e-15,0.0,0.0
5.7899342688828654e-06,8.1561e-15,2.03e-18,0.0
5.7899342688828654e-06,1.274e-14,0.0,0.0
5.7899342688828654e-06,8.621e-15,2.5869e-16,0.0
1.1166301804274097e-05,1.701e-14,0.0,0.0
1.9851203207598396e-05,1.968e-14,7.68e-16,0.0
1.9975273227645886e-05,3.87e-14,0.0,0.0
2.0057986574344214e-05,3.3931e-14,7.275e-17,0.0
2.0057986574344214e-05,2.81e-14,4.22e-15,0.0
2.0057986574344214e-05,2.85e-14,3.59e-15,0.0
2.0057986574344214e-05,3.4289e-14,3.0555e-15,0.0
2.0223413267740866e-05,4.4e-14,0.0,0.0
2.067833667458166e-05,4.58e-14,0.0,0.0
2.067833667458166e-05,3.13e-14,0.0,0.0
2.067833667458166e-05,2.9e-14,0.0,0.0
3.473960561329719e-05,5.9136e-14,1.1844e-14,0.0
3.473960561329719e-05,5.9136e-14,1.1844e-14,0.0
3.473960561329719e-05,5.9136e-14,1.176e-14,0.0
3.473960561329719e-05,5.9136e-14,1.1844e-14,0.0
3.473960561329719e-05,5.3701e-14,0.0,0.0
3.473960561329719e-05,5.37e-14,0.0,0.0
3.473960561329719e-05,6.08e-14,0.0,0.0
3.498774565339217e-05,5.9558e-14,3.384e-17,0.0
4.425164048360476e-05,1.1128e-13,0.0,0.0
6.203501002374499e-05,1.23e-13,0.0,0.0
6.203501002374499e-05,6.06e-14,3e-16,0.0
6.203501002374499e-05,1.07e-13,0.0,0.0
6.203501002374499e-05,6.08e-14,1.5e-16,0.0
6.203501002374499e-05,1.23e-13,0.0,0.0
9.512034870307565e-05,2.4e-13,3.82e-14,0.0
9.512034870307565e-05,2.07e-13,1.15e-14,0.0
0.00011745295231162385,1.1685e-13,2.3145e-14,0.0
0.00012407002004748998,3.02e-13,1.74e-14,0.0
0.00013647702205223897,2.97e-13,2.64e-14,0.0
0.00016956236073156964,3.28e-13,4.1e-14,0.0
0.0002522757074298963,3.66e-13,1.22e-13,0.0
0.0002911509803781098,3.4488e-13,7.7233e-14,0.0
0.00038875272948213525,8.46e-13,2.82e-13,0.0
0.0005914004288930355,3.066e-13,5.4838e-14,0.0
0.0005914004288930355,3.2536e-13,5.2737e-14,0.0
0.05636914577490961,7.3423e-13,1.4698e-13,0.0
0.05636914577490961,6.8902e-13,1.2234e-13,0.0
0.10330897002620998,5.3004e-13,3.9857e-14,0.0
0.10330897002620998,5.1893e-13,3.1565e-14,0.0
0.2695214402164974,5.8802e-13,1.8014e-14,0.0
0.2695214402164974,6.0172e-13,1.9899e-14,0.0
0.36464178891957305,4.2897e-13,1.4186e-14,0.0
0.36464178891957305,4.27e-13,1.308e-14,0.0
1.344091883847808,7.83e-13,2.74e-14,0.0
1.344091883847808,7.72e-13,1.42e-14,0.0
1.344091883847808,7.73e-13,1.71e-14,0.0
1.344091883847808,7.73e-13,1.71e-14,0.0
1.344091883847808,7.65e-13,0.0,0.0
1.3589802862535068,7.8868e-13,1.4735e-14,0.0
1.3589802862535068,7.9287e-13,1.485e-14,0.0
1.6087745932824533,1.04e-12,0.0,0.0
1.6087745932824533,1.03e-12,1.51e-14,0.0
1.6087745932824533,1.01e-12,9.29e-15,0.0
1.6087745932824533,1.04e-12,6.7e-15,0.0
1.6087745932824533,1.03e-12,1.51e-14,0.0
1.62821222975656,1.0445e-12,7.0578e-15,0.0
1.62821222975656,1.0416e-12,6.9826e-15,0.0
1.9230853107360946,1.42e-12,4.57e-13,0.0
1.9354923127408437,1.26e-12,0.0,0.0
1.9388008466087767,1.4438e-12,1.3929e-13,0.0
1.9727133187550905,1.19e-12,2.09e-14,0.0
1.9727133187550905,1.19e-12,2.09e-14,0.0
1.9727133187550905,1.19e-12,0.0,0.0
1.9727133187550905,1.16e-12,7.5e-15,0.0
