Energy,Flux Value,Flux Error,Is Upper Limit
3.0521224931682534e-07,8.56e-16,1.11e-16,0.0
3.060393827838086e-07,8.584e-16,1.11e-16,0.0
1.5095185772444614e-06,2.98e-15,4.71e-16,0.0
1.6873522726458637e-06,3.18e-15,0.0,0.0
1.6873522726458637e-06,3.18e-15,1.63e-16,0.0
5.7899342688828654e-06,5.6502e-15,1.696e-16,0.0
5.7899342688828654e-06,5.65e-15,1.69e-16,0.0
1.1166301804274097e-05,9.99e-15,0.0,0.0
1.1166301804274097e-05,9.99e-15,0.0,0.0
2.0057986574344214e-05,2.59e-14,1.45e-15,0.0
2.0057986574344214e-05,2.585e-14,1.455e-15,0.0
2.067833667458166e-05,2.65e-14,0.0,0.0
3.473960561329719e-05,4.8367e-14,0.0,0.0
6.203501002374499e-05,1.03e-13,0.0,0.0
6.203501002374499e-05,2.38e-13,0.0,0.0
6.203501002374499e-05,9.57e-14,1.5e-15,0.0
8.229977996483502e-05,2.54e-13,1.11e-14,0.0
0.0008974398116768441,5.2354e-13,8.7452e-14,0.0
0.05636914577490961,6.6532e-13,1.1513e-13,0.0
0.05636914577490961,8.1402e-13,1.0226e-13,0.0
0.10330897002620998,3.5736e-13,2.5584e-14,0.0
0.10330897002620998,3.5704e-13,3.202e-14,0.0
0.2695214402164974,2.8353e-13,1.1037e-14,0.0
0.2695214402164974,3.2854e-13,1.251e-14,0.0
0.36464178891957305,2.0722e-13,8.2427e-15,0.0
0.36464178891957305,2.5446e-13,9.9053e-15,0.0
1.56741791993329,3.9848e-13,8.4414e-14,0.0
1.9354923127408437,2.7e-13,0.0,0.0
1.9388008466087767,8.3079e-13,8.0153e-14,0.0
2.2870240362087317,8.24e-13,1.124e-13,0.0
2.8196979889459555,1.0546e-12,1.0174e-13,0.0
2.857746128427186,9.386e-13,9.283e-14,0.0
3.531859904018548,1.065e-12,6.533e-14,0.0
4.714660761804619,7.23e-13,4.243e-14,0.0
5.541794228787886,6.587e-13,4.078e-14,0.0
6.0794309823270085,4.382e-13,2.692e-14,0.0
344.99650973584914,1.06919058663e-13,4.51393549538e-14,0.0
409.9958499901982,1.22250853645e-13,5.36536226286e-14,0.0
499.9949433735485,1.41478023667e-13,3.2529086719e-14,0.0
547.9759218764141,1.7165e-13,7.0681e-14,0.0
594.9939814234505,1.62459401448e-13,6.8386769889e-14,0.0
689.9930194733525,1.81437249481e-13,3.98538545387e-14,0.0
794.991946849741,2.02559858485e-13,5.2718483367e-14,0.0
874.9911509037098,2.18076963368e-13,7.31521641952e-14,0.0
944.9904656270567,2.31255685249e-13,6.96256462008e-14,0.0
1000.0043615827692,2.853e-13,5.0282e-14,0.0
1014.9897207430301,2.44200403926e-13,8.14665413146e-14,0.0
1084.989005664758,2.569313221e-13,6.95283900125e-14,0.0
1149.9883459170394,2.68612054894e-13,1.04644298739e-13,0.0
1204.987796842834,2.78368586539e-13,1.52870806665e-13,0.0
1259.9872477644933,2.87962265365e-13,9.54531815295e-14,0.0
