Energy,Neutrino Flux Best Fit,Neutrino Flux Min,Neutrino Flux Max
6243902439.024391,3.543181686054176e-30,3.543181686054176e-30,1.4213677286237348e-20
6900579390.911363,4.327324030137254e-30,4.327324030137254e-30,1.735932586838993e-20
7626319660.707403,5.284950527561817e-30,5.284950527561817e-30,2.120092617976658e-20
8428386700.962362,6.454420550838723e-30,6.454420550838723e-30,2.58923638535357e-20
9314807868.199152,7.88256577133703e-30,7.88256577133703e-30,3.162151375908362e-20
10294454763.395924,9.626557360362636e-30,9.626557360362636e-30,3.861773130216346e-20
11377132021.950497,1.1756182927953727e-29,1.1756182927953727e-29,4.716098780594807e-20
12573675441.76688,1.4356622324484166e-29,1.4356622324484166e-29,5.759300767458739e-20
13896060431.562729,1.7531830463582059e-29,1.7531830463582059e-29,7.033084146941042e-20
15357521864.78486,2.1408658264342452e-29,2.1408658264342452e-29,8.588340115875601e-20
16972686538.671114,2.614187038644285e-29,2.614187038644285e-29,1.0487159457886255e-19
18757719564.153343,3.192025147766527e-29,3.192025147766527e-29,1.2805282893207703e-19
20730486151.72089,3.8974032107066574e-29,3.8974032107066574e-29,1.563508117406107e-19
22910730412.45187,4.75839124502683e-29,4.75839124502683e-29,1.9089176624984544e-19
25320272963.7131,5.809201722895726e-29,5.809201722895726e-29,2.330484013189101e-19
27983229317.232796,7.091518051694034e-29,7.091518051694034e-29,2.8449323797424737e-19
30926251235.24755,8.656101714506973e-29,8.656101714506973e-29,3.4726313032166994e-19
34178793470.296673,1.0564715419952924e-28,1.0564715419952924e-28,4.238364963401012e-19
37773408558.28572,1.2892499616563477e-28,1.2892499616563477e-28,5.172287367676463e-19
41746072615.20716,1.5730778987626122e-28,1.5730778987626122e-28,6.311049746639486e-19
46136545398.20114,1.919048409928611e-28,1.919048409928611e-28,7.699175082863164e-19
50988768234.568756,2.340619403154551e-28,2.340619403154551e-28,9.390682909783024e-19
56351303801.34477,2.854103625127014e-28,2.854103625127014e-28,1.1451058864716721e-18
62277822156.891945,3.479243335188867e-28,3.479243335188867e-28,1.3959566099094877e-18
68827637888.88417,4.239832076127768e-28,4.239832076127768e-28,1.7011751519093586e-18
76066303754.63634,5.164089382950983e-28,5.164089382950983e-28,2.07209854778786e-18
84066266755.13252,6.285429989318265e-28,6.285429989318265e-28,2.522157398119966e-18
92907593208.96211,7.643362527131567e-28,7.643362527131567e-28,3.0672397646040714e-18
102678770082.94748,9.284504676318574e-28,9.284504676318574e-28,3.726103008103598e-18
