Energy,Neutrino Flux Best Fit,Neutrino Flux Min,Neutrino Flux Max
3630036630.03663,4.843701233754479e-31,4.843701233754479e-31,1.5492051219599172e-22
4011810915.065813,5.915635271553795e-31,5.915635271553795e-31,1.892059865113272e-22
4433736752.149188,7.224713666004842e-31,7.224713666004842e-31,2.3107677532781156e-22
4900036916.878459,8.82336712057922e-31,8.82336712057922e-31,2.82210062148479e-22
5415378298.031132,1.0775604484439191e-30,1.0775604484439191e-30,3.4465345336300558e-22
5984918605.362004,1.3159563543400828e-30,1.3159563543400828e-30,4.2090660955441727e-22
6614357989.6959505,1.607062114783066e-30,1.607062114783066e-30,5.140207869447595e-22
7309996091.953269,1.9625184157472337e-30,1.9625184157472337e-30,6.277201832536691e-22
8078795092.073391,2.3965308541114375e-30,2.3965308541114375e-30,7.665498131743128e-22
8928449388.851786,2.9264325094071198e-30,2.9264325094071198e-30,9.360556397815162e-22
9867462608.06928,3.573368759455607e-30,3.573368759455607e-30,1.1430038911240931e-21
10905232709.637053,4.3631303905369265e-30,4.3631303905369265e-30,1.3956479320938843e-21
12052146045.538166,5.3271663755974595e-30,5.3271663755974595e-30,1.7040527808453428e-21
13319681309.9292,6.503814002928505e-30,6.503814002928505e-30,2.0804894008896035e-21
14720524421.7695,7.939791470415335e-30,7.939791470415335e-30,2.53991331165304e-21
16268695489.761986,9.692006753390678e-30,9.692006753390678e-30,3.100544889818718e-21
17979689130.313404,1.1829743822976141e-29,1.1829743822976141e-29,3.784571186532415e-21
19870629542.86321,1.4437271830459604e-29,1.4437271830459604e-29,4.6189847960205544e-21
21960441894.627216,1.7617078416561134e-29,1.7617078416561134e-29,5.6366222660440256e-21
24270041730.032078,2.1493671875473302e-29,2.1493671875473302e-29,6.877388277088179e-21
26822544300.51383,2.621821771597499e-29,2.621821771597499e-29,8.389748541666876e-21
29643495909.723602,3.197399875971296e-29,3.197399875971296e-29,1.0232492124293275e-20
32761129589.520935,3.8983028471750644e-29,3.8983028471750644e-29,1.2476867126507676e-20
36206647665.646126,4.7513778573332934e-29,4.7513778573332934e-29,1.5209083744825742e-20
40014534041.083626,5.788935894490303e-29,5.788935894490303e-29,1.853299454981242e-20
44222899322.553635,7.049147558580693e-29,7.049147558580693e-29,2.2571561246698545e-20
48873862244.273544,8.577025357222508e-29,8.577025357222508e-29,2.7470137520041345e-20
54013971206.406525,1.04255894289269e-28,1.04255894289269e-28,3.3400369223647433e-20
59694670147.09591,1.2657150652053086e-28,1.2657150652053086e-28,4.0564538669695714e-20
65972813410.68894,1.5345300692882083e-28,1.5345300692882083e-28,4.920212349256608e-20
72911234765.12447,1.857667511843833e-28,1.857667511843833e-28,5.959581162293218e-20
80579376263.40169,2.2453877923914534e-28,2.2453877923914534e-28,7.208113830189653e-20
89053983242.9867,2.7098046010358956e-28,2.7098046010358956e-28,8.705523866671257e-20
98419872418.94496,3.26523246290468e-28,3.26523246290468e-28,1.0498854386379777e-19
108770780758.13353,3.9286050992781784e-28,3.9286050992781784e-28,1.2643887003567589e-19
120210303630.27136,4.720018980155362e-28,4.720018980155362e-28,1.5206956957728487e-19
132852931625.21938,5.662461841490099e-28,5.662461841490099e-28,1.8264368724411201e-19
146825196413.28497,6.779164792535078e-28,6.779164792535078e-28,2.1894745753872507e-19
