Energy,Neutrino Flux Best Fit,Neutrino Flux Min,Neutrino Flux Max
6548672566.371682,9.070792944340568e-30,9.070792944340568e-30,1.1107204408004891e-20
7237402472.3538,1.107827360774738e-29,1.107827360774738e-29,1.356539592609768e-20
7998566734.854211,1.3529898498880708e-29,1.3529898498880708e-29,1.6567459762692992e-20
8839783341.648163,1.6523876077542237e-29,1.6523876077542237e-29,2.0233660429007915e-20
9769471471.279118,2.0180106906750248e-29,2.0180106906750248e-29,2.4710828033476255e-20
10796935755.02739,2.4644964805957067e-29,2.4644964805957067e-29,3.017821436215223e-20
11932459400.787407,3.009712736244491e-29,3.009712736244491e-29,3.68546345704267e-20
13187407110.86861,3.675468413185809e-29,3.675468413185809e-29,4.5007174369648736e-20
14574338823.755985,4.4883799654425936e-29,4.4883799654425936e-29,5.496180247064441e-20
16107135418.195957,5.480926723813004e-29,5.480926723813004e-29,6.711630026161072e-20
17801137637.696404,6.692736019577314e-29,6.692736019577314e-29,8.195600757960105e-20
19673299625.843903,8.172147202344963e-29,8.172147202344963e-29,1.0007298765566988e-19
21742358609.0712,9.978113830027328e-29,9.978113830027328e-29,1.2218933889622185e-19
24029022425.11718,1.2182515355314609e-28,1.2182515355314609e-28,1.4918552946068048e-19
26556176774.02708,1.4872963884541035e-28,1.4872963884541035e-28,1.8213480623638072e-19
29349114265.93069,1.8156208339438471e-28,1.8156208339438471e-28,2.223449365882464e-19
32435787557.985714,2.2162253277290613e-28,2.2162253277290613e-28,2.7140872827249053e-19
35847089113.965744,2.704928774273315e-28,2.704928774273315e-28,3.312645270042851e-19
39617160386.421074,3.3009779892671497e-28,3.3009779892671497e-28,4.042709848369469e-19
43783733515.81116,4.027767562787815e-28,4.027767562787815e-28,4.932954738041452e-19
48388508966.44851,4.913717644618291e-28,4.913717644618291e-28,6.018218977332328e-19
53477572878.76162,5.993311854862257e-28,5.993311854862257e-28,7.340783085003414e-19
59101858314.87833,7.3083553702773685e-28,7.3083553702773685e-28,8.95191632192143e-19
65317655013.83094,8.909452326313992e-28,8.909452326313992e-28,1.0913696082924568e-18
72187172758.18398,1.0857602142812332e-27,1.0857602142812332e-27,1.3300983844013486e-18
79779163990.44754,1.3225152706837817e-27,1.3225152706837817e-27,1.6202659535137132e-18
88169611910.63055,1.6097782068228263e-27,1.6097782068228263e-27,1.972409482857232e-18
97442490941.64514,1.957684646910322e-27,1.957684646910322e-27,2.399008400650858e-18
107690607173.55595,2.3782019878568027e-27,2.3782019878568027e-27,2.9148154963504442e-18
119016527198.12276,2.8855189481879722e-27,2.8855189481879722e-27,3.537340013070119e-18
131533604629.72456,3.496411502632431e-27,3.496411502632431e-27,4.2873079354383665e-18
145367114586.43198,4.230813537388906e-27,4.230813537388906e-27,5.1893695461580086e-18
160655507485.4949,5.1123467016438434e-27,5.1123467016438434e-27,6.272765875706628e-18
177551794701.65347,6.1690192041886065e-27,6.1690192041886065e-27,7.572202784033577e-18
196225079956.40533,7.43406581622661e-27,7.43406581622661e-27,9.128901838647028e-18
216862251764.88773,8.947017388426992e-27,8.947017388426992e-27,1.0991934064621487e-17
239669853878.95322,1.0753462806596256e-26,1.0753462806596256e-26,1.3218021884552863e-17
